artist_id,artist_mbid,artist_name,tag_name,tag_weight
186001,72246929-51c8-4516-af90-3b9d98a37779,Officium Triste,death-doom metal,2
2038,29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,rock,7
33393,134c8992-069e-4561-8d12-cdebbf5fbc34,The Young Gods,electronic,2
275815,c707ed51-0eb1-4291-919f-e73f22385c14,Tryambaka,psytrance,2
1581263,8451cfa0-b39c-4ad1-8aba-a19d47598a67,Cautious Clay,alternative r&b,2
377,ba9afaf0-ef3a-42a6-afe0-f924193629bb,Juvenile,gangsta rap,2
142,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,queer,2
2060,5533fa1c-4102-4ae7-92ae-78dddb17fe7f,Subway to Sally,industrial metal,3
1880106,b711d64a-32d1-4605-a366-0205d7256dc3,Griff,electropop,2
1507045,6e98fdde-707a-4af2-bb2e-67e65e79b116,Moonwalk,house,2
1209254,3186db37-86ad-4e31-a1f2-573a35ce0254,Thee Manatees,cardiff,2
4335,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,Peggy Lee,pop,3
1967592,43b896c5-5652-4b04-bde1-2e4224bc99b3,Lola Young,alternative pop,3
1880106,b711d64a-32d1-4605-a366-0205d7256dc3,Griff,alternative pop,2
1092459,7b748dac-f5ce-45a7-9b95-c1d8b5b013ed,Turnstile,punk,2
377,ba9afaf0-ef3a-42a6-afe0-f924193629bb,Juvenile,dirty south,2
2783851,262e150f-f7c6-4deb-86e1-ce4bb9a08272,T1M3K33P3R,furry,2
347115,c2e1e2fa-871c-4117-be5e-f854e647825d,Act of Defiance,punk,2
2686221,bb57a816-3808-4faa-9191-8e63ccff4c1a,Dragunov,tech house,2
1625891,8174d0ce-6d49-4f9d-8873-a97396ee0fee,Q'uq'umatz,black metal,2
1625891,8174d0ce-6d49-4f9d-8873-a97396ee0fee,Q'uq'umatz,avant-garde metal,2
2440183,b9182546-ee5d-4463-937d-f340b6e6df4b,Sole Massif,noise,2
138568,f682d8a4-a412-4652-9f7e-ffe7cd853cd5,Laughing Clowns,australia,2
138568,f682d8a4-a412-4652-9f7e-ffe7cd853cd5,Laughing Clowns,alternative,2
47515,e13d2935-8c42-4c0a-96d7-654062acf106,Neko Case,rock,2
1001150,b50bdea7-1e4a-4124-a29d-38ae4e368a38,Arkhtinn,ambient,2
35021,0c361ea5-98c6-4947-900b-201833f2dd84,Lee Ritenour,jazz pop,2
383,f22942a1-6f70-4f48-866e-238cb2308fbd,Aphex Twin,instrumental,2
2023852,35feae82-8b2c-4f8f-ae7a-af5662848947,Teddy Swims,pop,3
2517856,ecc14237-fb20-4fa8-b382-7c5128496eae,Elio Mei,singer-songwriter,3
1827936,15e0d608-0869-429b-898d-3d8db3ecedd5,Olivia Dean,neo soul,2
2440183,b9182546-ee5d-4463-937d-f340b6e6df4b,Sole Massif,idm,2
32082,2ce96399-f6da-439f-af3a-f319ebe2074c,Suzanne Ciani,new age,2
2326361,236a8c37-4558-4c64-acc9-345557794a9b,Depressive Witches,black metal,2
439261,36c78736-71b3-40af-9220-27c7bc8e733d,My Minds Mine,grindcore,2
55930,2f929d46-5246-4cc8-b117-ed899907fad6,Hatiras,house,2
4479,dc78f9b6-afcd-46d6-894e-2149f40a4884,The Associates,new wave,2
529750,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,queer,3
2326361,236a8c37-4558-4c64-acc9-345557794a9b,Depressive Witches,black'n'roll,2
2458561,53236ada-5827-4a8e-bf53-6130c738b7d8,弌誠,j-pop,2
38460,8b399704-17f4-4001-943b-1d2b848940aa,Shocking Blue,nederbeat,2
2327397,b827f540-6f8f-4c02-97c1-9d8fd75b26a0,Manuel,hip hop,2
2327397,b827f540-6f8f-4c02-97c1-9d8fd75b26a0,Manuel,trap,2
1603350,a40ea317-e531-428a-909b-da1e68700573,Freddie Dredd,phonk,2
4479,dc78f9b6-afcd-46d6-894e-2149f40a4884,The Associates,synth-pop,2
1429237,09f91305-e193-48af-92e3-252b3dd5e718,Water From Your Eyes,indie pop,2
34373,98017692-63e0-485d-93c4-0306e53b3527,Frankie Ruiz,salsa,2
2327397,b827f540-6f8f-4c02-97c1-9d8fd75b26a0,Manuel,hungarian,2
177661,2085b44c-f939-41cc-8745-9f7d63868118,Mario Castelnuovo‐Tedesco,classical,2
465871,b89144a9-f622-4245-9403-9e5ed32787b1,The Medic Droid,scene,2
78531,6eac2ec1-7895-47f6-b28f-a7093f343a3b,Stratus,drum and bass,2
1048120,f2651b63-a44d-4d1d-ba64-d981d971ecd1,Ozuna,reggaeton,3
378064,8779583e-343e-4186-854d-f5fd5f8307d8,The Act,new wave,2
1372382,fd975956-11d2-4228-a469-a577483decd1,Jiggly Caliente,transgender,2
1967592,43b896c5-5652-4b04-bde1-2e4224bc99b3,Lola Young,neo soul,2
1256545,36c2d4c9-d1da-4e7f-b5e8-c252cd7f84fa,Cadillac Dale,r&b,2
164440,7d68bb41-856b-4e2c-a039-b9df50f12e98,Da’ T.R.U.T.H.,christian hip hop,2
116003,dfdae2ad-92b8-4409-9b62-3f7aca5b0606,Frederic Mompou,classical,2
37431,1aff9117-5820-490d-9938-ccad96669292,Howie Day,indie rock,2
3123,f569a00a-a5d4-4269-b383-e125a0b515a4,Diamanda Galás,experimental,3
916006,758ccf6f-559c-4136-800f-b0944f8f48f9,Crywank,lo-fi,2
77793,1c1c86a2-7850-47ac-8771-ae6359bae2b7,Link Wray,rock and roll,2
916006,758ccf6f-559c-4136-800f-b0944f8f48f9,Crywank,anti-folk,2
11999,db76c5ca-d555-4f09-b1db-baa1b713d875,Mary J. Blige,hip hop soul,2
520819,a07a0490-c39a-4baf-909c-408285d99f7f,Gigan,technical death metal,3
520819,a07a0490-c39a-4baf-909c-408285d99f7f,Gigan,dissonant death metal,3
2915,29e26734-788a-44aa-8d86-a452bc4232a6,Sash!,eurodance,2
761945,e94d59fd-177a-4a79-85ba-0632207b134b,Rubblebucket,art pop,2
221451,f4bf1b6d-c568-4f51-9b40-b275c30fe4a5,The Screamers,electropunk,2
1470084,3b88ac31-878a-4526-860f-1d8682fa07be,I’m Empire,queer,9
916006,758ccf6f-559c-4136-800f-b0944f8f48f9,Crywank,folk punk,2
7999,d62842be-03d8-414b-a8d6-36f4b3b563ed,The Olivia Tremor Control,psychedelic rock,2
3246081,4407dddd-6162-41f4-bf86-698bbc40b27f,AmbiO,k-pop,2
125552,2014bfbb-c65d-45dc-9973-35bead3833fa,Святослав Рихтер,piano,2
125552,2014bfbb-c65d-45dc-9973-35bead3833fa,Святослав Рихтер,pianist,3
125552,2014bfbb-c65d-45dc-9973-35bead3833fa,Святослав Рихтер,russian pianist,3
125552,2014bfbb-c65d-45dc-9973-35bead3833fa,Святослав Рихтер,classical,3
406225,ee190f6b-7d98-43ec-b924-da5f8018eca0,Janelle Monáe,pop rap,2
530469,2e025593-f5d4-4676-8e25-57ab78e13a9c,鄭國江,lyricist,3
72179,1cae523b-fbf3-4312-a5c9-e569a6d4bd74,Box Car Racer,punk,3
1263380,7f5a2d26-8625-4788-bafd-0034936895ae,Eartheater,industrial folk,2
169078,f6486fc7-90ef-48ad-8ca3-905af1354afe,Carl Philipp Emanuel Bach,classical period,2
81964,4ebb5ad3-9018-407d-8c24-c03011ab9ac6,American Football,math rock,3
383,f22942a1-6f70-4f48-866e-238cb2308fbd,Aphex Twin,acid breaks,5
22516,183b7832-5b05-464b-b4fb-78eb3437026d,Dougie MacLean,contemporary folk,2
1263380,7f5a2d26-8625-4788-bafd-0034936895ae,Eartheater,art pop,2
991452,0ee82c4c-f201-4281-b1da-c43c40d168ba,Josef Salvat,pop,2
7638,a8df443b-30bb-4002-9f6f-78cf14c0b7c2,The Criminals,punk,3
48729,57dd6359-f4ef-422a-9566-b8f54a0904fe,Juan Atkins,detroit techno,2
139417,08bebce9-33fa-4ae9-9992-4e5d137d655b,The Acacia Strain,metalcore,2
265287,470967b1-f9ef-4712-82df-6971b517ebdb,Johann Christian Bach,classical period,2
4118,ded0d67a-eb71-4fe9-83c0-1d18b8ed497e,The Runaways,glam rock,2
81964,4ebb5ad3-9018-407d-8c24-c03011ab9ac6,American Football,emo,7
22516,183b7832-5b05-464b-b4fb-78eb3437026d,Dougie MacLean,singer-songwriter,2
1101110,3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,Kehlani,neo soul,2
1190916,660e8b4d-c0e6-4afe-b323-de7509eb06c4,Bewitcher,speed metal,5
12374,6f2dfabb-f0bb-4801-a392-592489a148e7,Eva Cassidy,vocal jazz,2
501855,1d935b29-abd7-40c6-93de-6b24ab4ddf16,Nuuk Posse,greenlandic,3
794749,cf075492-d880-4afc-b87b-d6b03e33dacc,Electric Callboy,electronicore,10
44411,0a746deb-ab08-4bb8-b4fa-490894697fbd,Máire Breatnach,celtic,2
854999,16f09be2-ef40-4531-ba03-8d8df2873c09,Harbinger,heavy metal,2
794749,cf075492-d880-4afc-b87b-d6b03e33dacc,Electric Callboy,metalcore,9
359,8970d868-0723-483b-a75b-51088913d3d4,Moby,house,3
141284,ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,contemporary r&b,2
1173639,fa58cf24-0e44-421d-8519-8bf461dcfaa5,Mitski,singer-songwriter,3
854999,16f09be2-ef40-4531-ba03-8d8df2873c09,Harbinger,speed metal,2
318819,12856b11-6ba1-4c61-ab07-90d8310f7f5f,Seigneur Voland,black metal,2
1844148,68c261d5-48c8-4ea9-9466-9fc908dc79bb,Magdalena Bay,alternative pop,3
2156584,677e31f1-4035-463c-8ca4-41175440c919,Ethel Cain,southern gothic,2
766222,cd03ee03-deb6-4f9c-be24-970f34602de2,Coma Cinema,indie pop,2
2304987,5cf751ad-ce64-447f-877b-cf467a594607,Lofi Fruits Music,lo-fi,2
2556704,6636f8c8-d783-4b34-9cbe-339bf0d43f24,Mean Mistreater,heavy metal,2
1597479,97773419-3ede-47aa-860e-4b243f2b9205,Humanfobia,experimental,2
1075254,0180350c-155b-43f9-b0d0-f20d1ae661e0,Obsidian Tongue,atmospheric black metal,3
2269231,3e45b00e-841e-4600-9dfe-f94496ab7c3c,fuzzy knot,visual kei,2
203498,92a23a0c-6d0d-4e60-bfee-d0ead4092066,Desperate Bicycles,london,2
1109523,31da7b06-bc30-4a1f-9f4a-c2ac1a84167f,yeule,glitch pop,2
5622,51c97459-9a39-413b-9aef-9dc36e97e615,Mojo Nixon,cowpunk,2
2412344,41007b62-d48d-4fe6-92e1-ad3ec4a3178b,VTQ,hardcore techno,2
258161,59468158-78cc-4ed6-963e-1540e27a55bd,a.P.A.t.T.,experimental,2
1401443,54fc0558-12b5-4854-9d57-9441bcd73a72,Kim Petras,queer,2
2672628,3cb2b7a7-53e6-4b0c-9143-16227fc5d1c3,Hauntologist,black metal,2
14616,9b127d23-f877-4541-83cd-44f46393dfb7,鷺巣詩郎,composer,2
4945,e20c20e9-8b3d-4dc3-b8d9-374869cfa12a,Switchblade Symphony,gothic rock,2
1681163,6996d011-6ae9-4e31-93bc-32df84d0eb6f,Gillian Carter,emoviolence,2
135474,0da0f48c-3689-4c38-bf4a-c5b50d516689,MUCC,visual kei,2
892527,b784f865-4c97-413d-841b-ce7e6c68394a,Cauchemar,doom metal,3
1996258,aeffa0c7-0779-4c30-9303-2e81202199ab,ZEE MACHINE,queer,2
1197096,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,queer,2
1880843,c2522e1f-5687-4fa1-907d-b029a19bc65b,Dog Park Dissidents,queercore,4
1522710,775ad383-ac2d-479a-af9d-b561442cb749,Sleep Token,djent,3
2688479,527bbdee-0c9b-4b5a-ad59-e70db10e6616,Dark Season,deathgrind,2
2814919,9ecf33c1-b005-43e1-b655-ab318db94c93,Dopo Goto,drum and bass,2
16335,9943ae46-9fe3-4e01-91db-b27179ccf831,Racer X,heavy metal,2
1880843,c2522e1f-5687-4fa1-907d-b029a19bc65b,Dog Park Dissidents,queer,3
861681,1c26f82c-b35d-4c8e-a1f4-9c20747495c9,Toby Fox,rock opera,2
861681,1c26f82c-b35d-4c8e-a1f4-9c20747495c9,Toby Fox,composer,4
939039,911eced6-eeb5-43c4-81d5-94e152072108,Lauren Jauregui,queer,2
225055,5a88cd43-cf7b-415a-b6ba-aabeaf61ca2f,Riistetyt,punk,2
1782216,00bff43c-6384-4841-9f5d-c8878dc83d26,Odunsi (The Engine),alternative,2
631367,80279227-8d43-45af-8396-fabf63fc8c44,Sju svåra år,punk,2
838640,1dd2323d-fd47-4e2d-9e4e-e156c2f3088a,Wolfram Schmitt-Leonardy,piano,2
335220,8712950a-db1f-4481-bb40-6b68955933d2,Anti,black metal,2
472599,4cdb1b7a-4717-4d44-b093-55c3d6071b7f,Claude Ermelin,ingénieur du son,2
708530,e05a44d0-ce75-4920-b364-7bc4bd0ed25a,TDW,progressive metal,2
1425131,db095c11-8b25-41b5-adda-d850d9001dcd,EXO-CBX,k-pop,2
638703,5bdb86ad-2012-4d13-aea1-61677868e2f2,100 DEAD,chiptune,2
196017,6efa29c6-9995-48e0-9eaf-3809464a39a7,Charlotte Gainsbourg,indie pop,2
170653,2da746b9-af12-435b-a088-f6b1717e6f7a,Caninus,animal member,2
358581,4072139a-699c-4011-9bcc-baae6f959390,SebastiAn,electropop,2
347733,6e5308d9-8981-423f-ba52-0e20211306a1,Silent Civilian,alternative metal,2
2711697,6e9b0c56-d21d-4cde-ba3e-76c129c4121c,camiidae,calm,2
2825636,42d1c2c1-0f99-46bf-b1f1-1604d38e4139,Eye of Shepherdess,black metal,3
243078,27f6e33a-1c1a-4c26-b362-1f9bc36c8acd,Greenland Whalefishers,folk,2
2377762,d441861a-420c-4bab-81de-2d48cc1f8ac9,Veer,dubstep,2
2025432,8cde8bf4-2a91-416a-83a1-ac35043ab588,Шрамы,shoegaze,2
306392,6a7ecd70-e453-4808-a776-d5f3e4102cc3,Hélène Grimaud,french pianist,3
306392,6a7ecd70-e453-4808-a776-d5f3e4102cc3,Hélène Grimaud,classical,2
1296324,2a767464-c13e-40ad-bbfa-381472c35d69,Gnoomes,shoegaze,2
1296324,2a767464-c13e-40ad-bbfa-381472c35d69,Gnoomes,krautrock,2
1296324,2a767464-c13e-40ad-bbfa-381472c35d69,Gnoomes,neo-psychedelia,2
1648449,c5b2a3ca-4a5e-4ce2-a45a-ef69d909a498,Black Dresses,electronic,2
2337341,b485aead-bec6-4876-a73f-0502f1afec9e,Lemon,queer,2
2249971,1c7c518e-5037-4ced-b89f-6879b60c2c42,Bambie Thug,eurovision 2024 artists,3
1648449,c5b2a3ca-4a5e-4ce2-a45a-ef69d909a498,Black Dresses,industrial,2
1648449,c5b2a3ca-4a5e-4ce2-a45a-ef69d909a498,Black Dresses,noise pop,3
2079498,2791a048-7546-450e-aeda-a692a74f65c0,Yabujin,hexd,2
1012717,33721731-bd8e-4806-bdca-d20fdb8a4f0e,Joe Ford,neurofunk,2
14552,6d6b617a-f1ab-462a-8bb2-c934eda37668,Watchtower,thrash metal,3
2552073,aad27ae6-a270-4a97-ba33-1a924410c51f,Beth McCarthy,queer,2
382796,d7f0e7b7-3a87-469b-8517-26b014875053,Helvetia,slowcore,4
507936,7ec4f94d-bd26-408d-a81b-4df4cae674f2,The Death Set,art punk,2
2003,d135874d-9cae-4fef-97e3-36acbd9f5a26,Patti Smith,glam rock,2
1535193,4dcf0f12-3909-448a-8431-a6f2db9c0f53,Lotte,pop,2
382796,d7f0e7b7-3a87-469b-8517-26b014875053,Helvetia,experimental,3
2552073,aad27ae6-a270-4a97-ba33-1a924410c51f,Beth McCarthy,pop,2
925734,3007f845-ebf8-4882-83e7-9e22d51ed732,Entertainment System,nintendocore,2
1587116,f03c0c1d-eca8-4386-bdf7-566b6f950c3a,Scarlxrd,trap,2
507936,7ec4f94d-bd26-408d-a81b-4df4cae674f2,The Death Set,electropunk,2
410967,68f8885e-0752-480f-bf84-6d2fc67cff80,Neil Cicierega,awesome homepage,2
925734,3007f845-ebf8-4882-83e7-9e22d51ed732,Entertainment System,video game music,2
2639320,9cad6e17-a3b5-41f0-a680-c2ec886127ba,Tulpa,indie rock,2
93062,0fbdc919-0ee9-42c3-a70c-0f0e9f332663,Rough Silk,progressive metal,2
2075,22a1f4d7-81ff-4216-ac06-3387da6bc118,Machine Head,groove metal,9
332662,5ec8e1d2-0269-4b31-8a08-a9c77d37ffd5,The Acorn,indie folk,3
2694249,8a930349-aecb-4225-8975-5d64ef254527,Empty Full Space,space rock,2
2694707,50093dd0-973f-4bb0-bc51-e9715905c28a,BGM,brony,2
2591,9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,progressive rock,11
33228,5984e4ec-8a8e-4762-a5fb-e7d53436e0bd,Sahara Hotnights,indie rock,2
2224039,788307a8-ca6a-4775-b9a2-8d27d2af71ce,Anyma,melodic techno,2
33228,5984e4ec-8a8e-4762-a5fb-e7d53436e0bd,Sahara Hotnights,rock,2
316797,26dd32f5-3160-4f7d-b2ad-39e5baf742c4,Merlin,esperanto,2
671118,c6740ace-804e-4d40-aba0-e9c7bfe2cdd2,O’Brother,post-rock,2
350885,ee63ef60-6cd3-4950-900a-c7cbcf4de517,Bungle,drum and bass,3
36634,453321a7-3a77-47b0-8125-7bd385f3a730,Paul Gilbert,rock,3
2442569,3c689d11-e2f1-441b-9b80-145dc576c750,greenhouse,glitch,2
2126050,9e6a6a2f-f696-4cc0-87f1-e4f712e46802,Yeat,cloud rap,4
52208,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,Röyksopp,electropop,2
559983,7ca0cf1f-038d-4996-a73d-8cd34a056f77,Hunter Valentine,queer,2
436824,ac1b43e3-3c82-4308-b9dd-28bc24ceb250,Farsot,black metal,2
2442569,3c689d11-e2f1-441b-9b80-145dc576c750,greenhouse,furry,3
1444365,43ae6f05-9ba2-46d9-8623-ce814c0c31e5,Warcrab,sludge metal,2
1138,bc1b5c95-e6d6-46b5-957a-5e8908b02c1e,Lil’ Kim,hardcore hip hop,5
1313980,a5f0f298-776a-4909-bc09-4fd56a680542,Blood Incantation,progressive metal,2
1313980,a5f0f298-776a-4909-bc09-4fd56a680542,Blood Incantation,dark ambient,2
651415,9d2fde91-4633-430d-87f0-2b9bbb7fa451,Asking Alexandria,alternative metal,3
472179,b2c019e1-72ba-4797-8843-abcaa5ea241b,Hans Christian Andersen,fairy tale,2
472179,b2c019e1-72ba-4797-8843-abcaa5ea241b,Hans Christian Andersen,author,2
1045808,3a8ee67d-c722-423e-8c85-4e54dd1ad0f1,Scar the Martyr,alternative metal,2
800899,e191b962-717b-4976-a123-48280b648ab5,Pye Corner Audio,techno,2
2907701,497b4ad7-4ba7-4936-89e3-78f26d5907fc,Zyehvi,hip hop,7
1295330,1fe697e9-f432-4953-94e3-555f2decc171,Mozzy,trap,2
2205841,fd192b40-264d-48f5-aeeb-9ea4e94506f3,SPECK,space rock,2
1313980,a5f0f298-776a-4909-bc09-4fd56a680542,Blood Incantation,technical death metal,3
1313980,a5f0f298-776a-4909-bc09-4fd56a680542,Blood Incantation,space ambient,4
6591,a95ef44c-aeda-4222-9d57-10b28240e634,Gorguts,progressive metal,3
6591,a95ef44c-aeda-4222-9d57-10b28240e634,Gorguts,dissonant death metal,3
2442569,3c689d11-e2f1-441b-9b80-145dc576c750,greenhouse,electronic,2
1045808,3a8ee67d-c722-423e-8c85-4e54dd1ad0f1,Scar the Martyr,nu metal,2
2907701,497b4ad7-4ba7-4936-89e3-78f26d5907fc,Zyehvi,east coast hip hop,9
1295330,1fe697e9-f432-4953-94e3-555f2decc171,Mozzy,gangsta rap,2
1158824,de199088-b68c-446b-b162-b4e3f87d21bd,Sumeru,doom metal,2
1295330,1fe697e9-f432-4953-94e3-555f2decc171,Mozzy,west coast hip hop,2
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,avant-garde metal,2
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,blackened melodic death metal,2
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,neoclassical metal,2
1132931,2ef8e9b2-5f7d-4cfb-899a-bc4544755371,Sadness,post-metal,2
107346,697e5756-139e-47cd-9a0b-de819557bc13,Peter Sellers,comedy,2
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,melodic black metal,2
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,neoclassical power metal,2
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,symphonic power metal,3
1274055,8220be11-9ee1-4744-acf4-dc89c3722a55,Imperial Circus Dead Decadence,symphonic death metal,3
2695540,a274b572-2732-4013-b633-0d700bd4fbb0,CPU Buddha,experimental,2
888812,de5e88d3-be08-482b-a74c-77bf4ec5b9c5,Suduaya,downtempo,2
530321,dcddf41b-0f12-4374-9381-2c543d1e60e3,Fastkill,thrash metal,2
578620,ecfda98e-4675-4326-979d-04ea3ce5667b,Madi Diaz,folk pop,2
1509245,7e481d72-c8a9-4fe9-816a-711dd6e8118f,Sunless,technical death metal,2
1354970,7301eedc-ec8a-4765-ad99-0f8fe8eed8e1,Pisse,synth punk,2
9849,fb842eee-c5c8-4748-8da8-e33e17e5041d,India,salsa,3
9764,535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire",soul,9
3811,2cf241c0-0d6e-472c-be49-d7691a7aec61,Daniela Mercury,pop,2
238755,5c8fd1e4-574d-495f-9a24-2dfaadf2e8c0,Academy of Ancient Music,chamber orchestra,2
427962,798fb794-e5a4-4d4e-b4e7-e946c2af5775,Yacøpsæ,german,2
427962,798fb794-e5a4-4d4e-b4e7-e946c2af5775,Yacøpsæ,powerviolence,5
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,pop rock,2
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,pop punk,3
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,deutschrock,2
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,punk,3
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,german,6
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,punk rock,10
1874,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,hard rock,3
2198100,a305679d-b76f-41c7-9796-3cb175826cc3,Hexerei,black metal,2
186006,4bdf5509-9277-4c73-a007-9744c85eb4e9,Barbatos,black metal,2
286382,1827062d-0310-4df0-a5b5-986ff8b1db99,Psychoterror,punk,2
216627,0615113b-38c3-49d5-9e7d-cb3261ca1658,The Duskfall,death metal,2
1509245,7e481d72-c8a9-4fe9-816a-711dd6e8118f,Sunless,dissonant death metal,2
1509245,7e481d72-c8a9-4fe9-816a-711dd6e8118f,Sunless,progressive metal,2
2404054,cbfd2745-3a17-440f-8e8e-640a27da0321,BURNOUT OSTWEST,punk,2
9764,535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire",disco,7
128058,52fbc948-398c-45f6-833b-dd75164b896a,Sweet Trip,shoegaze,6
232832,baf05baf-69fb-47dd-93c2-033536b8c385,Brandi Carlile,queer,2
410755,2c2511a0-99aa-4c1d-ac5d-4d9c027541b6,Bugs,punk,2
1539317,40bc5461-eefe-4eb8-be6b-7011ff2bd28e,Tim Reaper,jungle,2
1801430,2873b450-13c6-4ca1-8ca3-646c25af3202,NLE Choppa,gangsta rap,3
2048732,d61394f7-3b8a-4171-8cd9-2f73a74e18b9,Your Arms Are My Cocoon,skramz,2
76017,6dc9b85d-beec-43d2-adab-8af2dc6632b9,Metamatics,electronic,2
510,084308bd-1654-436f-ba03-df6697104e19,Green Day,queer,3
61652,2ff63f00-0954-4b14-9007-e19b822fc8b2,Ellen Allien,techno,2
1801430,2873b450-13c6-4ca1-8ca3-646c25af3202,NLE Choppa,hardcore hip hop,2
929838,5f1adfe1-4d07-4141-b181-79e5d379d539,Lil Ugly Mane,memphis rap,3
76017,6dc9b85d-beec-43d2-adab-8af2dc6632b9,Metamatics,idm,2
1993975,f61fd910-2370-4561-8f39-96ee524ea4ef,Rückwater,stoner rock,2
1993975,f61fd910-2370-4561-8f39-96ee524ea4ef,Rückwater,stoner metal,2
162254,65eab034-d8af-418c-ab6c-27a1bf586226,Scythe,death metal,2
929838,5f1adfe1-4d07-4141-b181-79e5d379d539,Lil Ugly Mane,slacker rock,2
124608,700cf581-cc8c-49c1-93e3-489bf1719255,The Lookouts,punk,2
333107,10910550-4568-4f5c-9d4a-1f7f27b2e46f,SIC,punk,2
247556,754b512c-cbf5-4df6-8895-bfe1ba0267fd,Bruce Brubaker,minimalism,2
2159157,4f52595e-652d-4894-95ea-f925234629fc,MJ Lenderman,singer-songwriter,2
1239844,41fabc90-d6d9-4783-8927-1eebad975ea5,$WAGGOT,queer,3
414562,8a9ac1cb-faae-434e-8d60-b139a3707dfc,MIKA,queer,2
62269,0d6daf47-0be9-44ee-a9e8-fb5a7b718538,Adam Beyer,electronic,3
2603727,eb3c021d-e056-42d6-8fad-064205a90527,femtanyl,furry,6
1603350,a40ea317-e531-428a-909b-da1e68700573,Freddie Dredd,hip hop,2
4479,dc78f9b6-afcd-46d6-894e-2149f40a4884,The Associates,art pop,2
1861795,0892e729-9af9-4746-8534-73cd0586347a,bdrmm,indie rock,2
32082,2ce96399-f6da-439f-af3a-f319ebe2074c,Suzanne Ciani,electronic,4
2062847,7cdcafec-1a25-494a-8f0d-abcf9263caa1,Sulfuric Cautery,grindcore,2
2686377,96b1ff5c-de00-4011-9a45-989fe64b99d4,E Z R A,christian hip hop,2
2686377,96b1ff5c-de00-4011-9a45-989fe64b99d4,E Z R A,1ezraaa,2
2686377,96b1ff5c-de00-4011-9a45-989fe64b99d4,E Z R A,christian music,2
2686377,96b1ff5c-de00-4011-9a45-989fe64b99d4,E Z R A,christian rap,2
2686377,96b1ff5c-de00-4011-9a45-989fe64b99d4,E Z R A,christian underground,2
2686377,96b1ff5c-de00-4011-9a45-989fe64b99d4,E Z R A,ezra,2
204687,4559acbe-bb8d-4ad0-a483-de96eeaa4d47,Trepalium,death metal,2
708899,8d953dcd-c213-4137-a05b-1578a841c860,Big Daddy Wilson,blues,2
1438142,30af9387-037c-4f4f-9a81-17c6d9f5a26e,Gloria Groove,queer,2
104810,c9ba19d7-51e7-49e7-b083-588bfbebb3d9,Mary Roos,schlager,2
1671,f86f1f07-d182-45ce-ae93-ef610880ca72,Muddy Waters,blues,17
152614,2e3a78d1-c6f7-4d40-b131-bd8ac845b730,Hate Forest,atmospheric black metal,2
152614,2e3a78d1-c6f7-4d40-b131-bd8ac845b730,Hate Forest,black metal,5
2166682,5bb54b77-2caa-4377-bdc3-3b8c0f5e507f,Glass Beams,instrumental,2
2705787,cb5c03a1-47df-47c4-94a0-41407a761a18,ぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬ,vocaloid producer,3
254348,24ee4021-50ac-4285-b76e-860082d0d731,Lusine,downtempo,3
1279068,9e8a4e92-1598-47d9-80f7-646802abce76,Daya,2010s,2
254348,24ee4021-50ac-4285-b76e-860082d0d731,Lusine,microhouse,2
2238441,e0b50375-d3b1-4fbd-960b-67ce8950f737,1nonly,phonk,3
48384,b3c94036-6166-41d2-91a2-dc3a0b5fa188,Q‐Tip,conscious hip hop,4
